dataset,model,thread_time,process_time,raw_time,liczba_regul,liczba_wyjatkow,srednia_dlugosc_reguly,suma_warunkow,avg_precision,avg_coverage,rmse_train,rmse_test,mae_train,mae_test
pharynx.arff,DecisionTreeRegressor,0.01223923299994567,0.0122616650000964,0.01223897933959961,22,0,4.545454545454546,100,0.0,0.0,203.26648992427505,318.1314304951937,149.2831804089157,243.69137573035877
plastic.arff,RuleKit,0.30315309399975376,2.3910490329999448,1.4149506092071533,101,0,2.1683168316831685,219,0.86,0.16,2.1037038883962795,2.1453381294293625,1.715341713582293,1.6888989502747456
plastic.arff,RegressionRules,12.725791240000035,12.730423010999857,12.726307392120361,144,0,4.868055555555555,701,0.8,0.13,2.0950344221409436,2.177078401433695,1.7126560972247051,1.7191747527905803
plastic.arff,RegressionExceptionRules,72.37250668199977,72.39700614699996,72.40911364555359,141,22,4.567375886524823,644,0.8,0.15,2.1660894159063084,2.2100749384505685,1.78385235537016,1.7604153261455087
plastic.arff,DecisionTreeRegressor,0.006711988000006386,0.006851268999980675,0.006711721420288086,31,0,4.967741935483871,154,0.0,0.0,1.944501907563458,2.0832252357282908,1.5491550871666682,1.6451179899616153
pollution.arff,RuleKit,0.04543837699975484,0.09597190200020123,0.056481122970581055,7,0,2.142857142857143,15,0.8,0.49,37.71126424435384,61.70744779021506,28.79584948946704,46.84536589690181
pollution.arff,RegressionRules,0.7279456579999533,0.7284807259998161,0.7279467582702637,8,0,4.25,34,0.73,0.46,37.50291022454233,74.70096455375119,28.262852855403906,60.606976998629925
pollution.arff,RegressionExceptionRules,3.1546418549996815,3.155602938999891,3.15482234954834,8,2,3.75,30,0.78,0.5,34.43178160122844,67.95550324114707,25.536472073544967,56.2875237124098
pollution.arff,DecisionTreeRegressor,0.007095606999882875,0.007181387999935396,0.0070955753326416016,11,0,3.727272727272727,41,0.0,0.0,19.20121465150718,61.02421477665866,15.404643650793648,47.55953425925929
pwlinear.arff,RuleKit,0.05671115599989207,0.7954610259998844,0.14109587669372559,13,0,3.4615384615384617,45,0.77,0.37,3.745191253604752,3.2339459918316495,2.8580331624232476,2.7511584933402005
pwlinear.arff,RegressionRules,0.2877044769998065,0.44672199400019963,0.2877016067504883,25,0,5.0,125,0.79,0.26,3.0448163751865565,2.9238922697884755,2.3861599347729805,2.412478748038765
pwlinear.arff,RegressionExceptionRules,0.8536742969999978,0.8558941659998709,0.8536922931671143,25,2,4.84,121,0.79,0.27,3.03539673903274,2.8082875752572054,2.36827073267313,2.292499838867343
pwlinear.arff,DecisionTreeRegressor,0.006359175999932631,0.006450567000229057,0.006358623504638672,25,0,4.72,118,0.0,0.0,1.3391229418383337,1.8730798649805975,1.0205844322344324,1.445927777777778
pyrim.arff,RuleKit,0.04749800800027515,0.12478592800016486,0.06190156936645508,6,0,2.6666666666666665,16,0.85,0.67,0.07191640044478237,0.15961089946972135,0.05655969790416487,0.10783624144119199
pyrim.arff,RegressionRules,0.14901970999972036,0.1508206550001887,0.1490311622619629,6,0,4.0,24,0.8,0.59,0.07709021681701424,0.15644509090157768,0.060055331270557864,0.10400812276768903
pyrim.arff,RegressionExceptionRules,0.512772434999988,0.512951608000094,0.5127835273742676,6,0,4.0,24,0.8,0.59,0.07709021681701424,0.15644509090157768,0.060055331270557864,0.10400812276768903
pyrim.arff,DecisionTreeRegressor,0.010197434000019712,0.010195099000156915,0.010197639465332031,13,0,4.0,52,0.0,0.0,0.04221154706809918,0.15334632518211808,0.03288169934640522,0.08956014492753624
sensory.arff,RuleKit,0.13662263700007315,5.249692405999667,2.6235768795013428,46,0,2.5869565217391304,119,0.78,0.1,0.7379538324383033,0.7982598337500628,0.576134015996301,0.6555748909017715
sensory.arff,RegressionRules,0.9913519860001543,0.992178617999798,0.9913756847381592,69,0,4.434782608695652,306,0.71,0.04,0.7909340459634593,1.1598255901428727,0.5864866548981236,0.7063861106907554
sensory.arff,RegressionExceptionRules,2.9601756560000467,2.961217599000065,2.960501194000244,70,8,4.271428571428571,299,0.71,0.05,0.8082915765318528,0.8206191206396013,0.6036214559110065,0.6573229010802124
sensory.arff,DecisionTreeRegressor,0.011663202999898203,0.01175007599977107,0.011663198471069336,32,0,5.0,160,0.0,0.0,0.6337218951469782,0.7007149575074948,0.5014263454212383,0.5469488148779719
servo.arff,RuleKit,0.028044755000337318,0.07387829499975851,0.03955197334289551,14,0,1.5714285714285714,22,0.74,0.41,0.777627385353336,0.9391860704713774,0.46497067456023167,0.6330308401557483
servo.arff,RegressionRules,0.07211116600001333,0.07214303699993252,0.07211041450500488,17,0,2.176470588235294,37,0.65,0.31,0.837380030101573,1.021084989016949,0.4721279350857355,0.6632543758017462
servo.arff,RegressionExceptionRules,0.18155573700005334,0.18160216300020693,0.1815645694732666,17,0,2.176470588235294,37,0.65,0.31,0.837380030101573,1.021084989016949,0.4721279350857355,0.6632543758017462
servo.arff,DecisionTreeRegressor,0.008080734000031953,0.008086254999852827,0.008080244064331055,20,0,4.5,90,0.0,0.0,0.38496675024862037,0.7339367409384031,0.21046348731211317,0.3705466864217482
stock.arff,RuleKit,0.1858023529998718,7.885994869000115,2.5784614086151123,61,0,4.081967213114754,249,0.88,0.63,3.3816225023667985,3.6084055295042314,2.283568853391462,2.5272363074840207
stock.arff,RegressionRules,32.918513766999695,32.932736316000046,32.91990351676941,62,0,4.967741935483871,308,0.87,0.62,3.138486627222351,3.415475008776911,2.225460094682983,2.520400035824225
stock.arff,RegressionExceptionRules,159.80540365100023,159.87334512899997,159.8766326904297,57,9,4.368421052631579,249,0.86,0.63,3.177465564378357,3.423938665202658,2.323447071974703,2.555071070771653
stock.arff,DecisionTreeRegressor,0.009699681000256533,0.009774691000075109,0.009699583053588867,32,0,5.0,160,0.0,0.0,1.2790605627791782,1.6578701963041982,0.9309653874862439,1.2073612401242575
strike.arff,RuleKit,0.11093457500010118,2.3828864059996704,1.2886452674865723,34,0,2.8529411764705883,97,0.94,0.4,519.4203932479893,565.9100648561572,220.27132979892608,263.8534195604152
strike.arff,RegressionRules,4.220447340999726,4.221934144999977,4.220673084259033,36,0,4.916666666666667,177,0.92,0.35,512.7650158695119,560.3991383451985,210.07694021831165,259.0447104337439
strike.arff,RegressionExceptionRules,19.570320297000308,19.576691312000094,19.59797501564026,36,2,4.833333333333333,174,0.93,0.37,520.5825701826153,562.2339870875768,223.07423412321947,259.80521455974434
strike.arff,DecisionTreeRegressor,0.007001730999945721,0.007089937000273494,0.0070018768310546875,25,0,4.8,120,0.0,0.0,407.3782196675875,496.1383255400517,179.5745146661268,227.44473238679828
treasury.arff,RuleKit,0.33263350400011404,16.21389662999991,2.9507110118865967,62,0,3.370967741935484,209,0.9,0.91,1.2826628368417845,1.2292852236285012,0.7878149615254345,0.7309812113104055
treasury.arff,RegressionRules,166.1064066439999,166.18187601,166.11838102340698,65,0,4.938461538461539,321,0.89,0.88,1.3465371485670965,1.3090934386089104,0.807091341952774,0.7498618811655791
treasury.arff,RegressionExceptionRules,975.3509671399997,975.7560279409995,975.514794588089,63,1,4.825396825396825,304,0.89,0.88,1.3438680501392561,1.3070971397271915,0.8018098769522736,0.7453695986460189
treasury.arff,DecisionTreeRegressor,0.01462123999999676,0.01469132200054446,0.014621257781982422,31,0,4.967741935483871,154,0.0,0.0,0.22999727031518233,0.40201361528512203,0.16408275964789146,0.23457848861839461
triazines.arff,RuleKit,0.15221983199990063,7.331281755999953,0.19076800346374512,18,0,3.3333333333333335,60,0.84,0.3,0.12425118324540943,0.1370306919552007,0.08518744494577819,0.09058232641546045
triazines.arff,RegressionRules,0.7948660679999193,0.7951941450000959,0.7949991226196289,18,0,4.444444444444445,80,0.83,0.33,0.13829681085906412,0.1567696478397217,0.09720351015408443,0.10154981933437647
triazines.arff,RegressionExceptionRules,3.369548008000038,3.371130388999518,3.3695812225341797,18,1,4.277777777777778,77,0.83,0.33,0.13827512566355663,0.15628123501881744,0.09691020235980231,0.10086796090992986
triazines.arff,DecisionTreeRegressor,0.017403978999936953,0.01748410900017916,0.017403841018676758,20,0,4.5,90,0.0,0.0,0.09512234949593272,0.15276339850110282,0.06775344322344323,0.09629787414965987
veteran.arff,RuleKit,0.047167199999876175,0.13137549700059026,0.06244468688964844,12,0,2.75,33,0.87,0.37,146.0772866821394,156.7476598703206,86.07245623301807,78.19631940140428
veteran.arff,RegressionRules,0.2695221170001787,0.2696634920002907,0.2695198059082031,12,0,4.666666666666667,56,0.85,0.31,149.0237785425976,153.68543159014544,84.92981259991186,74.7936480517592
veteran.arff,RegressionExceptionRules,1.072057889000007,1.0724677200005317,1.0720601081848145,12,0,4.666666666666667,56,0.85,0.31,149.0237785425976,153.68543159014544,84.92981259991186,74.7936480517592
veteran.arff,DecisionTreeRegressor,0.008188095999685174,0.008196371000849467,0.008188247680664062,19,0,4.526315789473684,86,0.0,0.0,104.33434922130014,192.21899164180363,64.32679425837321,113.75963203463202
wankara.arff,RuleKit,0.3272385660002328,7.235672228999647,2.163970708847046,83,0,4.132530120481928,343,0.76,0.82,4.6814612118475845,4.601000658512322,3.5031760794037243,3.508748965516653
wankara.arff,RegressionRules,51.52848668700017,51.54711735099954,51.57959699630737,85,0,5.0,425,0.76,0.81,5.248453788030583,4.990594129850283,3.915598122250553,3.784022873117882
wankara.arff,RegressionExceptionRules,238.69992039200042,238.78248440300013,238.79964590072632,78,4,4.846153846153846,378,0.75,0.82,5.282856109174389,4.9989390824014635,3.945041886847096,3.792736170460109
wankara.arff,DecisionTreeRegressor,0.009545060999698762,0.009627745999750914,0.009545087814331055,32,0,5.0,160,0.0,0.0,2.0368373933683053,2.475596237770541,1.6055810369362027,1.9662525238628437
wizmir.arff,RuleKit,0.23985814699972252,2.978031335000196,1.4370555877685547,67,0,4.223880597014926,283,0.74,0.82,5.125940304220826,5.092779091386342,3.9446722792587887,3.9612587907990395
wizmir.arff,RegressionRules,41.204788812000515,41.21987411400005,41.20619535446167,71,0,5.0,355,0.74,0.81,5.063862389417502,5.040585254244589,3.8907993575412263,3.916738297815077
wizmir.arff,RegressionExceptionRules,190.61120755899992,190.6759974810002,190.65420198440552,67,2,4.895522388059701,328,0.73,0.82,5.083158620332132,5.0558417132404285,3.9194303300932436,3.9414464480613485
wizmir.arff,DecisionTreeRegressor,0.00991571600025054,0.009991979000005813,0.009915351867675781,32,0,5.0,160,0.0,0.0,1.7237353591875297,2.1550164775166443,1.3508923722197246,1.6687255592626462
